company_id,car_num,activity,deal_num,VAL,abon,LTV
27396,5,838,2,11290,1225,12515
27391,0,229,3,8650,0,8650
27389,1,880,1,490,490,980
27388,3,236,7,20866,490,21356
27387,0,880,3,4833,0,4833
27384,0,880,8,10583,0,10583
27381,0,229,2,3100,0,3100
27379,0,229,1,2500,0,2500
27377,2,229,5,8906,980,9886
27375,1,229,3,4358,399,4757
27373,1,229,7,13943,495,14438
27372,3,844,5,23726,798,24524
27371,1,234,3,4748,490,5238
27360,5,229,14,52604,1350,53954
27356,1,231,4,5203,490,5693
27354,1,229,8,18235,990,19225
27352,1,229,13,34618,990,35608
27349,0,230,1,10900,0,10900
27348,1,880,4,5848,490,6338
27347,1,880,2,4348,490,4838
27343,0,238,1,3348,0,3348
27342,1,238,1,1000,399,1399
27337,1,229,2,4398,399,4797
27333,1,229,6,12980,490,13470
27332,0,880,7,10743,0,10743
27328,0,229,3,6800,0,6800
27325,2,229,6,22996,980,23976
27323,0,229,10,259470,0,259470
27322,1,238,2,4348,200,4548
27320,4,231,3,4636,980,5616
27317,20,611,2,34000,0,34000
27315,1,880,3,5580,399,5979
27313,1,229,3,4848,399,5247
27306,2,240,3,7916,798,8714
27305,0,880,6,9410,0,9410
27304,0,238,6,31892,0,31892
27302,1,238,3,4248,399,4647
27300,6,238,11,11113,1995,13108
27297,1,844,3,5070,490,5560
27296,3,236,4,996,399,1395
27292,2,229,5,8281,399,8680
27291,28,862,2,105224,11172,116396
27290,1,233,5,9358,399,9757
27289,0,235,1,1133,0,1133
27287,0,238,27,111668,0,111668
27286,18,850,37,49190,5880,55070
27285,0,229,8,18778,0,18778
27284,1,236,6,10858,490,11348
27281,3,856,4,2811,1470,4281
27280,3,844,10,16909,798,17707
27279,1,862,3,4848,490,5338
27278,2,880,10,18216,490,18706
27269,0,880,18,69660,0,69660
27267,1,238,2,3000,490,3490
27264,0,880,5,11066,0,11066
27263,0,229,1,3348,0,3348
27262,4,229,11,32532,784,33316
27261,1,880,2,1500,350,1850
27259,1,229,3,4648,399,5047
27253,2,231,9,9526,980,10506
27252,0,237,7,11095,0,11095
27251,0,236,1,46800,0,46800
27247,0,229,8,17399,0,17399
27245,0,880,1,500,0,500
27243,2,229,2,4348,490,4838
27242,2,239,5,19160,798,19958
27237,3,229,2,5858,980,6838
27236,2,236,3,10340,980,11320
27231,22,236,10,41654,10780,52434
27225,0,880,1,2500,0,2500
27221,1,850,9,10631,490,11121
27220,1,880,3,4748,490,5238
27216,2,229,3,5696,980,6676
27214,0,880,4,21900,0,21900
27212,0,232,6,38954,0,38954
27209,0,880,3,10200,0,10200
27207,0,880,2,7320,0,7320
27206,0,229,1,3400,0,3400
27202,4,234,2,16232,1596,17828
27201,1,880,2,2500,399,2899
27199,0,238,7,20348,0,20348
27197,0,232,4,14400,0,14400
27196,1,693,2,4348,245,4593
27194,2,880,4,13600,350,13950
27192,1,880,2,1500,350,1850
27186,0,233,1,30668,0,30668
27183,0,229,4,8630,0,8630
27182,1,229,12,14813,490,15303
27180,0,229,4,8500,0,8500
27178,1,229,5,8108,490,8598
27177,0,238,8,65466,0,65466
27176,0,880,1,1300,0,1300
27172,1,880,3,4368,490,4858
27171,0,862,2,25536,10290,35826
27170,0,880,2,3750,0,3750
27169,0,229,1,1300,0,1300
27168,0,880,8,10493,0,10493
27166,8,229,5,80404,3192,83596
27163,1,229,4,5148,490,5638
27162,1,880,5,13544,784,14328
27160,1,229,6,12478,400,12878
27158,1,236,6,10680,399,11079
27156,4,236,8,25802,1596,27398
27155,1,229,7,18898,4788,23686
27150,1,693,5,6553,490,7043
27148,0,229,1,10000,0,10000
27146,0,880,4,8600,0,8600
27144,1,229,1,1000,350,1350
27142,1,229,6,8785,495,9280
27141,0,880,1,2170,0,2170
27138,0,229,5,8188,0,8188
27137,0,229,5,55160,6860,62020
27134,8,229,5,24722,1400,26122
27131,0,229,3,14900,0,14900
27130,0,880,4,81680,0,81680
27129,1,236,5,9028,490,9518
27125,2,229,6,47104,490,47594
27124,1,229,5,8458,490,8948
27123,0,229,4,16044,1470,17514
27120,13,229,17,121874,3591,125465
27119,0,229,5,15620,0,15620
27118,0,229,5,8855,0,8855
27116,0,229,2,5858,0,5858
27115,0,229,7,5788,0,5788
27112,1,229,1,1000,490,1490
27106,0,880,1,1315,0,1315
27105,0,880,1,1800,0,1800
27103,3,693,4,10500,980,11480
27101,1,229,5,7868,490,8358
27100,5,856,5,22290,1960,24250
27099,3,229,13,27184,675,27859
27097,1,231,2,4348,490,4838
27095,0,229,1,2150,0,2150
27094,0,229,6,8820,240,9060
27090,1,229,2,3958,550,4508
27085,0,229,3,9930,0,9930
27081,0,236,2,-15748,0,-15748
27077,2,611,11,18653,490,19143
27076,1,693,3,4848,490,5338
27075,0,229,1,1800,0,1800
27074,2,880,6,12166,980,13146
27072,0,229,1,1500,0,1500
27071,1,229,3,4588,490,5078
27070,1,229,7,11958,490,12448
27062,0,233,1,19741,0,19741
27060,1,229,6,9358,399,9757
27059,1,229,5,10108,399,10507
27055,1,856,3,4488,490,4978
27054,1,862,3,4848,399,5247
27053,5,240,11,46918,3595,50513
27052,4,838,2,9032,1860,10892
27043,3,862,2,13044,599,13643
27042,2,838,3,6816,798,7614
27039,4,234,2,17392,490,17882
27034,2,229,3,5858,980,6838
27033,0,880,4,7055,0,7055
27030,0,229,16,19756,0,19756
27026,1,617,4,5203,392,5595
27025,2,233,8,28406,798,29204
27024,3,880,3,3500,195,3695
27020,1,844,2,4348,490,4838
27019,0,229,6,13600,0,13600
27017,1,229,3,4818,490,5308
27016,2,233,9,42116,798,42914
27013,2,229,3,7096,980,8076
27010,1,229,4,6800,490,7290
27008,1,229,6,10008,399,10407
27007,1,229,5,8358,399,8757
27005,2,236,5,4958,199,5157
27002,0,229,3,6800,0,6800
27001,0,229,1,3000,0,3000
26999,1,229,7,13296,490,13786
26995,1,238,2,3848,0,3848
26994,0,229,2,7716,0,7716
26991,0,880,1,13420,0,13420
26989,0,229,6,10188,0,10188
26983,1,240,2,4348,399,4747
26980,2,229,8,11058,490,11548
26978,0,235,3,8396,980,9376
26976,1,229,6,12868,450,13318
26973,1,230,3,5148,399,5547
26971,4,229,41,72195,798,72993
26969,0,234,3,4588,490,5078
26965,0,240,12,32408,0,32408
26963,3,240,6,14544,980,15524
26962,5,229,1,60470,4116,64586
26959,0,229,8,42130,0,42130
26955,0,229,1,1213,0,1213
26953,6,838,3,14148,1188,15336
26952,4,229,1,4000,1596,5596
26951,6,838,2,13548,2940,16488
26950,6,838,4,13548,2450,15998
26948,0,229,5,8188,0,8188
26946,1,240,3,4470,399,4869
26945,0,238,2,17000,0,17000
26943,25,240,5,143700,12250,155950
26942,8,838,3,27580,4900,32480
26941,1,229,5,8580,798,9378
26939,7,838,2,15806,3430,19236
26938,1,838,3,4716,245,4961
26937,1,838,2,2258,490,2748
26934,0,229,1,1450,0,1450
26931,1,230,2,3448,0,3448
26930,2,229,2,5716,0,5716
26929,1,229,2,3858,245,4103
26928,1,238,2,3531,399,3930
26925,1,236,2,4348,490,4838
26921,0,880,2,4348,490,4838
26918,3,229,6,14694,798,15492
26914,3,229,12,38182,490,38672
26911,0,880,4,19300,0,19300
26907,1,880,14,21032,980,22012
26903,0,238,1,3570,0,3570
26902,0,229,4,7800,0,7800
26901,1,880,3,4068,490,4558
26898,12,229,2,18000,8820,26820
26896,13,229,7,58694,29400,88094
26895,0,230,6,12995,0,12995
26894,0,229,2,1940,0,1940
26892,9,235,7,68502,3591,72093
26886,4,229,12,38632,980,39612
26884,0,229,3,5966,0,5966
26883,47,236,31,440035,2450,442485
26882,1,237,2,4908,490,5398
26880,2,229,8,16548,490,17038
26876,1,880,3,4190,490,4680
26874,0,229,2,3700,0,3700
26872,23,611,12,100668,490,101158
26871,1,693,2,4348,4788,9136
26869,2,233,6,15506,980,16486
26868,6,231,6,10790,1750,12540
26867,1,880,3,2458,490,2948
26866,0,705,2,4348,490,4838
26865,1,229,2,1000,490,1490
26863,10,231,11,31592,3920,35512
26861,2,229,5,9196,840,10036
26860,0,229,4,7600,0,7600
26859,0,236,8,24980,0,24980
26852,1,238,8,13912,990,14902
26848,0,229,7,8835,0,8835
26846,3,229,6,26154,1470,27624
26834,0,229,5,9010,0,9010
26833,10,838,2,22580,3990,26570
26832,6,838,2,15806,1470,17276
26831,0,880,5,10233,0,10233
26823,2,880,3,5396,700,6096
26822,3,236,3,7696,450,8146
26821,1,230,3,5348,490,5838
26819,6,693,10,16680,490,17170
26817,3,229,5,22674,798,23472
26816,0,237,1,1200,0,1200
26815,1,238,3,4588,2940,7528
26813,0,238,3,9800,0,9800
26811,1,234,1,750,350,1100
26808,2,229,5,7200,399,7599
26807,7,230,7,32366,2793,35159
26803,1,231,5,9298,980,10278
26801,1,880,3,4748,490,5238
26800,0,230,2,3399,0,3399
26797,1,229,7,9908,399,10307
26796,1,880,2,4348,399,4747
26794,0,617,3,4548,490,5038
26793,1,844,3,5848,399,6247
26788,4,838,4,8032,1596,9628
26787,1,234,3,4848,490,5338
26786,5,838,2,11290,1995,13285
26784,3,838,2,6774,1071,7845
26782,10,838,2,9032,1960,10992
26781,1,229,2,1858,350,2208
26780,4,234,4,14959,980,15939
26779,10,838,8,25818,980,26798
26778,6,838,2,13548,2940,16488
26777,1,240,1,3348,490,3838
26776,0,239,2,23400,0,23400
26775,0,229,1,13200,0,13200
26774,0,880,4,6200,0,6200
26771,0,229,4,8800,0,8800
26769,1,235,5,14340,0,14340
26768,1,235,5,6670,0,6670
26767,1,235,5,6670,0,6670
26766,1,235,5,6670,0,6670
26765,3,235,5,20010,0,20010
26764,0,236,1,13650,0,13650
26763,9,234,17,37176,2000,39176
26762,3,238,8,17872,798,18670
26760,1,229,2,4348,490,4838
26754,1,238,9,16113,490,16603
26753,5,233,10,28914,2450,31364
26748,0,229,1,7200,0,7200
26747,0,850,1,4788,4788,9576
26744,2,229,5,14296,980,15276
26743,0,229,5,9966,0,9966
26739,0,229,1,2633,0,2633
26737,1,229,8,8608,245,8853
26734,0,230,2,3700,0,3700
26733,2,240,2,4348,350,4698
26732,0,232,2,6090,0,6090
26731,1,239,2,3848,399,4247
26730,0,880,1,2500,0,2500
26729,1,229,3,4588,490,5078
26725,1,234,3,4600,490,5090
26724,5,693,6,22268,1800,24068
26720,1,705,2,4348,399,4747
26718,0,880,1,2500,0,2500
26716,4,238,9,46044,1960,48004
26715,0,234,2,2970,0,2970
26713,1,880,4,3425,490,3915
26709,1,229,5,9580,490,10070
26707,0,232,9,38520,0,38520
26706,0,229,5,8433,0,8433
26702,1,229,12,17908,490,18398
26700,0,880,1,1400,0,1400
26697,2,229,1,2000,798,2798
26696,0,880,2,1311,350,1661
26695,0,236,2,3908,490,4398
26692,1,239,5,9358,490,9848
26691,1,880,3,5070,399,5469
26690,0,880,5,4900,0,4900
26689,2,238,3,8756,798,9554
26688,0,236,6,24420,1470,25890
26685,1,234,3,3908,490,4398
26684,0,232,6,45950,0,45950
26683,1,838,2,2258,399,2657
26679,0,240,2,4860,0,4860
26678,1,229,10,20836,399,21235
26675,1,229,9,17958,490,18448
26672,15,236,6,132300,7350,139650
26671,0,230,3,6800,0,6800
26669,1,236,6,7368,550,7918
26664,1,229,5,10358,490,10848
26662,1,230,5,8454,550,9004
26660,3,880,3,13734,1470,15204
26659,0,232,4,2445,0,2445
26657,0,230,9,22305,0,22305
26654,0,237,3,7730,0,7730
26653,1,229,8,13558,450,14008
26649,1,844,8,21250,0,21250
26646,0,229,7,10288,0,10288
26644,1,844,4,5148,490,5638
26643,1,229,3,3848,490,4338
26638,4,229,6,17642,1960,19602
26635,0,233,4,8400,0,8400
26633,0,229,5,19716,0,19716
26632,1,693,2,4348,245,4593
26629,1,229,7,13081,490,13571
26628,0,229,3,4588,245,4833
26627,4,236,12,43598,1470,45068
26626,1,229,5,5868,490,6358
26623,1,236,6,10458,399,10857
26616,10,693,4,8696,175,8871
26615,1,238,2,4348,399,4747
26613,1,238,2,14994,0,14994
26610,0,880,3,25320,0,25320
26609,8,229,1,1838,2700,4538
26608,3,229,29,110460,450,110910
26607,3,229,2,11574,1050,12624
26606,1,231,5,4101,2410,6511
26602,0,229,4,22800,0,22800
26598,1,234,2,4348,245,4593
26597,3,229,6,9944,1470,11414
26596,0,880,4,4798,490,5288
26595,0,230,1,2650,0,2650
26591,0,233,1,20950,0,20950
26590,1,229,3,3848,245,4093
26589,0,240,1,1043,0,1043
26585,0,880,5,7100,0,7100
26582,1,229,2,4348,360,4708
26581,1,229,2,4348,490,4838
26579,9,229,6,32292,1225,33517
26577,0,850,1,1700,0,1700
26575,3,240,6,7516,350,7866
26573,3,693,6,12204,1176,13380
26572,6,238,4,6260,700,6960
26571,0,238,1,583,0,583
26570,0,880,3,10190,0,10190
26569,2,229,6,6294,245,6539
26568,0,238,5,9400,0,9400
26566,1,229,2,3358,840,4198
26564,3,229,10,16826,350,17176
26562,0,234,3,54054,450,54504
26559,1,229,6,9868,399,10267
26558,1,240,7,10720,690,11410
26557,1,880,4,5448,490,5938
26554,2,236,8,13333,399,13732
26552,1,693,2,3348,450,3798
26551,0,880,3,5460,0,5460
26550,1,693,2,3348,0,3348
26548,0,232,10,26075,0,26075
26547,7,693,2,33580,1350,34930
26544,2,229,6,22326,900,23226
26540,0,229,2,3958,450,4408
26539,0,229,2,4348,490,4838
26535,1,229,4,9960,0,9960
26533,0,238,1,1000,0,1000
26530,0,232,1,13060,0,13060
26528,0,229,1,300,0,300
26527,1,229,2,3070,490,3560
26526,0,880,2,3000,350,3350
26523,0,880,3,25310,0,25310
26522,0,229,6,24894,0,24894
26521,0,229,6,10675,0,10675
26520,9,229,12,43703,2450,46153
26513,1,229,2,2000,450,2450
26512,0,229,3,4600,0,4600
26511,1,229,16,25156,490,25646
26510,3,229,3,13494,1050,14544
26508,0,229,1,3000,0,3000
26507,0,238,2,4000,450,4450
26505,1,229,5,8358,450,8808
26501,1,693,2,4348,450,4798
26499,1,229,3,4008,350,4358
26498,2,238,2,2348,245,2593
26496,0,233,5,31420,0,31420
26492,4,233,7,49472,1800,51272
26491,0,236,10,37400,0,37400
26490,1,880,4,6348,399,6747
26486,2,693,3,1548,475,2023
26485,0,238,1,3570,0,3570
26484,1,231,4,2174,490,2664
26482,2,239,5,9196,245,9441
26480,1,229,1,965,376,1341
26476,1,236,4,4848,450,5298
26474,2,693,14,14356,450,14806
26471,1,229,2,4348,450,4798
26469,0,880,4,8300,0,8300
26465,10,229,5,39522,2700,42222
26464,1,705,3,3900,350,4250
26461,0,229,5,7733,0,7733
26456,5,229,16,75850,1960,77810
26455,1,236,5,8368,490,8858
26454,3,611,2,12474,1350,13824
26453,2,233,6,11368,980,12348
26450,0,880,2,5000,0,5000
26449,1,229,3,9396,900,10296
26448,1,236,8,11548,225,11773
26446,2,240,2,9140,900,10040
26441,2,229,2,8696,900,9596
26439,1,229,2,4348,360,4708
26436,1,856,2,4500,225,4725
26430,6,230,9,20334,350,20684
26425,1,230,7,10868,245,11113
26424,1,844,2,1500,175,1675
26423,0,230,3,6800,0,6800
26420,4,611,15,35332,900,36232
26419,0,234,11,19348,1350,20698
26418,1,229,2,4348,450,4798
26417,1,238,2,4348,428,4776
26416,0,229,1,1950,0,1950
26415,0,238,9,20296,0,20296
26412,1,229,2,3858,450,4308
26402,19,239,5,76508,4275,80783
26401,1,705,4,5203,450,5653
26400,1,236,2,3858,450,4308
26395,4,229,2,17392,1800,19192
26394,1,229,11,23018,490,23508
26393,1,880,6,8406,217,8623
26392,3,234,3,13494,1080,14574
26388,1,229,3,5510,434,5944
26387,1,234,5,7328,450,7778
26382,2,880,4,7696,450,8146
26381,0,235,2,4070,0,4070
26378,0,238,5,19880,0,19880
26374,0,229,5,6314,0,6314
26371,5,233,11,34790,1350,36140
26369,2,238,7,10012,450,10462
26366,1,705,3,3948,450,4398
26365,0,880,3,12190,0,12190
26363,0,880,1,2700,0,2700
26362,0,229,2,2990,0,2990
26361,2,844,7,8688,900,9588
26359,1,229,2,4348,450,4798
26356,0,238,9,17478,450,17928
26354,3,880,3,3748,450,4198
26353,0,229,7,8650,0,8650
26351,2,229,3,7196,392,7588
26348,0,880,4,15190,0,15190
26346,1,236,2,4348,450,4798
26344,1,229,2,4348,450,4798
26343,1,229,3,4258,450,4708
26342,0,233,1,17000,0,17000
26335,0,229,6,8478,450,8928
26328,0,238,4,5178,450,5628
26326,4,229,8,8368,1800,10168
26324,0,229,12,19256,225,19481
26322,6,234,1,500,350,850
26321,4,229,10,15846,900,16746
26318,1,610,2,14800,0,14800
26316,0,880,1,3080,0,3080
26315,4,229,13,45642,1596,47238
26314,0,229,8,10583,0,10583
26313,1,880,2,4716,350,5066
26312,0,229,5,6275,0,6275
26306,1,229,5,10488,450,10938
26305,3,229,11,13916,450,14366
26300,3,236,12,60362,1350,61712
26299,2,239,8,14156,900,15056
26298,2,239,10,23526,900,24426
26293,0,229,5,13464,490,13954
26292,7,693,4,23916,3150,27066
26290,0,231,7,9716,735,10451
26289,1,229,13,29466,225,29691
26286,1,229,6,12068,450,12518
26285,0,234,1,13392,490,13882
26282,0,880,3,4668,450,5118
26281,0,229,4,7600,0,7600
26277,1,229,3,5148,490,5638
26274,1,862,6,11115,225,11340
26271,1,229,3,5490,690,6180
26270,1,856,3,3670,0,3670
26269,0,229,2,3700,0,3700
26267,1,880,7,7290,399,7689
26266,1,230,3,4628,2700,7328
26265,1,229,5,8620,175,8795
26264,3,231,11,12739,300,13039
26261,3,229,3,11804,900,12704
26257,0,880,2,33180,0,33180
26254,1,880,2,1500,175,1675
26250,1,229,12,18854,434,19288
26246,5,240,3,18525,2250,20775
26243,40,844,6,157290,16650,173940
26242,2,844,3,8656,720,9376
26239,1,229,3,5478,360,5838
26238,2,236,9,17536,798,18334
26237,0,862,1,4340,0,4340
26235,2,229,11,28464,1350,29814
26234,1,229,4,7600,0,7600
26230,3,239,2,8034,1350,9384
26229,1,229,6,10458,450,10908
26228,2,229,6,7760,225,7985
26227,0,705,1,2500,0,2500
26226,0,233,2,24512,6370,30882
26225,0,229,3,6800,0,6800
26224,0,229,17,41384,0,41384
26223,2,229,10,16466,450,16916
26222,0,236,2,4468,450,4918
26221,0,229,1,1133,0,1133
26220,1,229,2,3750,225,3975
26216,6,229,5,9648,175,9823
26214,1,229,3,4848,490,5338
26213,2,229,23,60518,900,61418
26212,0,233,3,4748,450,5198
26209,1,229,2,4348,280,4628
26208,7,611,11,28048,1800,29848
26205,0,229,4,6600,0,6600
26202,0,705,2,4348,225,4573
26201,1,705,2,4468,450,4918
26200,0,233,3,196984,0,196984
26198,0,231,4,3703,450,4153
26196,3,229,4,17752,1350,19102
26195,1,236,11,24287,450,24737
26193,3,850,2,14544,1470,16014
26188,0,232,1,7000,0,7000
26184,1,229,2,3070,350,3420
26182,0,229,8,27609,0,27609
26181,1,234,6,13764,300,14064
26178,1,239,6,10778,450,11228
26177,0,610,3,5900,0,5900
26176,1,229,2,4468,450,4918
26175,0,229,4,7800,0,7800
26172,1,229,9,40200,399,40599
26171,1,229,2,4468,225,4693
26169,0,880,1,5000,0,5000
26168,0,229,5,14488,0,14488
26167,2,229,6,8100,450,8550
26165,0,230,2,8900,0,8900
26164,0,229,1,2900,0,2900
26161,2,229,9,13356,490,13846
26157,0,229,4,8500,0,8500
26156,3,229,6,31074,1350,32424
26155,1,844,2,3468,450,3918
26154,0,229,2,3600,0,3600
26153,2,610,5,4101,2700,6801
26152,0,238,2,3700,0,3700
26151,0,236,8,14805,0,14805
26149,1,229,3,4968,490,5458
26148,0,229,3,1350,450,1800
26145,0,230,8,21545,0,21545
26142,20,239,19,55880,3150,59030
26140,1,844,5,12386,360,12746
26139,0,239,6,120360,6500,126860
26138,1,617,3,4618,450,5068
26137,0,610,1,3200,0,3200
26135,15,240,5,48560,450,49010
26134,2,229,5,8726,350,9076
26133,2,229,5,7436,700,8136
26131,1,862,2,4348,450,4798
26128,11,236,28,106618,1960,108578
26126,3,229,6,14794,450,15244
26125,3,233,12,32200,350,32550
26124,2,229,2,4956,700,5656
26121,1,236,2,4468,450,4918
26119,2,229,6,16126,980,17106
26118,5,229,7,30074,690,30764
26116,1,229,6,8368,450,8818
26111,1,229,6,24970,990,25960
26108,0,229,1,9930,0,9930
26107,1,236,5,7923,225,8148
26106,0,693,6,12184,350,12534
26105,11,229,4,19200,4950,24150
26097,0,229,8,39248,0,39248
26093,1,850,4,7315,399,7714
26091,1,850,4,7955,450,8405
26089,0,229,4,6600,0,6600
26088,5,233,3,33910,1225,35135
26083,1,229,3,3728,225,3953
26082,1,229,3,4058,700,4758
26081,0,238,3,26000,0,26000
26079,2,233,3,8956,900,9856
26078,0,230,5,8005,0,8005
26077,1,229,3,4188,450,4638
26076,3,880,5,13812,900,14712
26075,15,229,17,106922,4500,111422
26074,1,234,2,4468,450,4918
26073,1,240,6,9158,225,9383
26072,0,238,2,24800,0,24800
26071,0,880,6,6858,0,6858
26067,2,233,6,19396,1100,20496
26066,1,880,5,5123,675,5798
26065,0,229,7,13033,0,13033
26063,0,234,3,3809,2100,5909
26060,6,229,6,24096,490,24586
26055,1,229,2,3500,550,4050
26054,0,229,2,7956,0,7956
26051,0,229,7,7350,0,7350
26050,0,880,7,8700,0,8700
26049,0,229,7,7350,0,7350
26046,6,229,6,14460,1350,15810
26045,1,229,5,9808,432,10240
26042,0,236,3,4600,0,4600
26040,1,229,2,3348,350,3698
26039,0,229,3,10460,0,10460
26038,3,236,5,21814,1350,23164
26036,3,229,11,23084,225,23309
26033,1,880,3,3354,350,3704
26029,2,229,4,4480,350,4830
26028,0,880,3,22190,0,22190
26027,1,238,4,3499,450,3949
26024,0,233,4,6100,0,6100
26023,0,229,3,2923,350,3273
26022,0,236,7,13225,0,13225
26018,0,880,6,5900,0,5900
26016,18,229,8,123294,700,123994
26015,0,236,8,13905,0,13905
26013,2,880,2,4908,0,4908
26012,0,880,3,5444,450,5894
26010,21,231,39,140650,2250,142900
26009,0,705,4,41190,0,41190
26008,1,880,2,2454,350,2804
26006,1,229,2,3348,350,3698
26005,1,239,12,17450,990,18440
26001,1,229,3,3368,350,3718
25998,0,687,3,3968,350,4318
25997,0,229,1,3400,0,3400
25995,6,229,10,23126,1050,24176
25993,0,229,1,5000,8700,13700
25991,0,880,1,2000,0,2000
25988,2,231,10,9346,450,9796
25986,1,229,4,4954,450,5404
25985,4,229,10,27168,450,27618
25983,7,229,11,19349,1350,20699
25982,0,229,6,9932,225,10157
25981,14,844,16,112544,9350,121894
25980,0,880,2,3468,350,3818
25978,0,229,1,5250,0,5250
25977,1,238,2,3468,350,3818
25976,3,229,4,7374,700,8074
25973,0,862,4,25600,0,25600
25971,4,229,17,36822,550,37372
25967,0,240,2,3348,450,3798
25966,0,693,2,6400,700,7100
25964,0,231,5,6578,1050,7628
25962,0,880,1,1396,0,1396
25959,0,880,4,1700,0,1700
25955,1,229,3,3944,350,4294
25949,0,229,1,17475,0,17475
25945,4,229,16,44310,1800,46110
25944,7,235,2,20846,700,21546
25940,0,236,7,11140,0,11140
25938,1,229,3,3594,350,3944
25937,0,236,6,7354,450,7804
25935,0,229,4,7600,0,7600
25934,1,236,3,3744,350,4094
25933,2,229,3,3720,1400,5120
25931,1,234,2,3688,900,4588
25930,2,234,8,7796,350,8146
25929,0,880,2,6750,0,6750
25928,1,229,3,2944,350,3294
25925,2,240,12,26778,980,27758
25922,1,229,9,13053,450,13503
25921,1,229,6,8954,450,9404
25920,1,880,2,3348,350,3698
25919,1,231,5,4499,350,4849
25918,2,229,11,20966,550,21516
25916,1,234,3,2994,350,3344
25915,0,229,7,16200,0,16200
25913,1,693,4,2526,350,2876
25912,1,231,2,3348,350,3698
25910,0,233,2,3900,0,3900
25906,1,880,2,3444,350,3794
25905,1,229,10,15479,990,16469
25902,0,880,8,11235,0,11235
25900,0,238,1,1550,0,1550
25897,1,236,11,21009,1090,22099
25893,0,850,4,7988,700,8688
25892,2,233,5,18630,1100,19730
25890,0,229,11,21062,1800,22862
25885,0,237,2,3444,350,3794
25884,0,229,4,7600,0,7600
25883,0,229,2,3348,350,3698
25880,2,844,3,4018,350,4368
25877,1,229,4,3644,350,3994
25876,0,880,5,5157,0,5157
25874,1,230,7,11677,350,12027
25873,1,229,3,3594,350,3944
25872,2,233,5,16908,900,17808
25869,0,880,3,1954,338,2292
25868,1,229,2,1500,434,1934
